"","id","latitude","longitude","price","region","neigborhood"
"789",8469464,"42.32561122","-71.08131716",59,"02119","Roxbury"
"790",801722,"42.32819244","-71.09404877",165,"02118","South End"
"791",2260501,"42.32106314","-71.07531901",100,"02118","Roxbury"
"792",801680,"42.32852348","-71.09539244",195,"02120","Dorchester"
"793",1175376,"42.33903881","-71.0810442",275,"02119","Roxbury"
"794",6093430,"US","United States",NA,"02118","Roxbury"
"795",14756269,"42.33032267","-71.08009632",225,"02119","South End"
"796",12351909,"42.32807881","-71.09619934",109,"02118","Roxbury"
"797",1374466,"42.32642042","-71.09013271",85,"02120","Roxbury"
"798",1374434,"42.32496967","-71.08948888",75,"02120","Roxbury"
"799",14742564,"42.32678672","-71.07701299",75,"02119","South End"
"800",12368082,"42.31643567","-71.09391225",65,"02119","Roxbury"
"801",276450,"42.33814027","-71.08000806",167,"02119","Roxbury"
"802",3602379,"42.3290909","-71.0945725",159,"02119","Roxbury"
"803",14907062,"42.34077279","-71.08217537",190,"02125","Roxbury"
"804",8402408,"42.33690762","-71.0774773",95,"02119","Roxbury"
"805",6780313,"42.33539829","-71.08259403",65,"02119","Roxbury"
"806",8238311,"42.32955197","-71.09324127",99,"02118","Roxbury"
"807",13513696,"42.33909994","-71.08055574",148,"02119","South End"
"808",4568116,"42.32952729","-71.09198969",135,"02119","Jamaica Plain"
"809",11300899,"42.33423601","-71.07488605",100,"02119","South End"
"810",6780300,"42.33588188","-71.08310262",65,"02118","South End"
"811",14668441,"42.33157602","-71.09334761",140,"02119","Roxbury"
"812",14813006,"42.32552766","-71.09404138",536,"02119","Roxbury"
"813",8172380,"42.32954061","-71.09312837",99,"02125","South End"
"814",13054720,"42.33418301","-71.08132919",135,"02119","Roxbury"
"815",11907764,"42.32295992","-71.06985375",89,"02119","Dorchester"
"816",8319253,"42.31740245","-71.073612",100,"02119","Roxbury"
"817",60029,"42.32584185","-71.0892685",75,"02119","Roxbury"
"818",1403408,"42.3246478","-71.0886937",90,"02120","Roxbury"
"819",9614024,"42.34022256","-71.08298071",94,"02130","Dorchester"
"820",14414473,"42.33000609","-71.09193884",125,"02118","Roxbury"
"821",12627225,"42.32103677","-71.07457879",60,"02118","Roxbury"
"822",8153848,"42.3301821","-71.09337406",99,"02119","Roxbury"
"823",4205641,"42.33473045","-71.0769275",100,"02119","South End"
"824",9415712,"42.33040617","-71.08009649",92,"02118","Dorchester"
"825",9694218,"42.32509557","-71.09621957",100,"02119","Roxbury"
"826",12857811,"42.31876982","-71.07760194",60,"02121","Roxbury"
"827",6080461,"42.33031844","-71.09405535",170,"02119","Roxbury"
"828",13298137,"42.31633899","-71.07923884",33,"02119","South End"
"829",14428517,"42.32535455","-71.08133427",75,"02121","Roxbury"
"830",13379155,"-71.08396839","t",NA,"02125","Dorchester"
"831",10249798,"42.32634611","-71.06907965",78,"02119","Roxbury"
"832",7825327,"42.33713489","-71.08381332",350,"02121","Highland Park"
"833",12756776,"42.32559243","-71.09739571",236,"02119","South End"
"834",1550047,"42.33832831","-71.08132466",330,"02118","South End"
"835",5269216,"42.33767173","-71.08033835",300,"02125","South End"
"836",9166393,"42.32584885","-71.09636804",60,"02121","Roxbury"
"837",11656698,"42.32333473","-71.09584194",150,"02119","Roxbury"
"838",9362821,"42.3377711","-71.08090101",83,"02119","Dorchester"
"839",1850260,"42.3261082","-71.08181295",65,"02118","Roxbury"
"840",6645010,"42.31391431","-71.09274009",55,"02119","Roxbury"
"841",13214949,"42.32446332","-71.08605944",120,"02121","Roxbury"
"842",14428745,"42.32392155","-71.07958213",120,"02119","Roxbury"
"843",2892825,"42.31111498","-71.08654091",450,"02119","South End"
"844",8371203,"42.31610827","-71.07411924",90,"02118","Highland Park"
"845",5317935,"42.32479604","-71.09341289",350,"02118","Roxbury"
"846",14110777,"42.31768371","-71.08876226",45,"02120","South End"
"847",6939454,"42.32527568","-71.08100201",179,"02119","Roxbury"
"848",7724412,"42.3396214","-71.08188076",130,"02119","South End"
"849",176006,"42.31434404","-71.0735016",60,"02121","South End"
"850",7281884,"42.3128902","-71.08315548",110,"02119","South End"
"851",13796564,"42.324039","-71.07999509",75,"02119","Roxbury"
"852",3727560,"42.32923125","-71.07975836",120,"02119","Roxbury"
"853",10247000,"42.33351967","-71.07427293",60,"02119","South End"
"854",13753007,"42.32770254","-71.09341583",55,"02120","Roxbury"
"855",11639480,"42.30956345","-71.0870909",49,"02119","Roxbury"
"856",6695,"42.32994061","-71.09350511",195,"02119","Roxbury"
"857",10787333,"42.32738352","-71.09471433",114,"02120","Highland Park"
"858",13261006,"42.33979347","-71.08226443",75,"02119","Roxbury"
"859",5970118,"42.33975941","-71.08193843",150,"02119","Roxbury"
"860",14473053,"42.3364863","-71.08647876",209,"02120","Roxbury"
"861",4593974,"42.31645798","-71.07951953",39,"02118","Roxbury"
"862",3343428,"42.32953005","-71.09275135",95,"02120","Roxbury"
"863",6576530,"42.31133579","-71.08512821",450,"02119","South End"
"864",12463075,"42.32118869","-71.0750104",64,"02120","South End"
"865",3888360,"42.32555276","-71.08705705",269,"02119","South End"
"866",4560053,"42.32404973","-71.0906873",250,"02124","South End"
"867",14426987,"42.32672769","-71.09283128",120,"02119","Columbus"
"868",13653016,"42.33638943","-71.08660455",229,"02119","Roxbury"
"869",5526514,"42.32827182","-71.09443188",175,"02119","South End"
"870",1602491,"42.32701652","-71.08146902",70,"02119","Roxbury"
"871",14472812,"42.33684717","-71.0868307",169,"02121","South End"
"872",169430,"42.32158165","-71.09047218",150,"02119","Roxbury"
"873",8420883,"42.3324838","-71.07235984",75,"02119","Roxbury"
"874",13652639,"42.33565944","-71.0852038",229,"02118","Roxbury"
"875",5940069,"42.33851671","-71.07949731",450,"02118","Dorchester"
"876",8228903,"42.33103846","-71.09455874",99,"02118","Dorchester"
"877",8310807,"42.33087831","-71.09298435",99,"02120","Roxbury"
"878",9834532,"42.33646144","-71.08270026",250,"02118","Roxbury"
"879",4460532,"42.32821308","-71.09265012",92,"02119","Roxbury"
"880",11948017,"42.29711641","-71.09248295",99,"02120","Roxbury"
"881",4263736,"42.32943011","-71.09307508",125,"02119","South End"
"882",69369,"42.32614221","-71.08840448",85,"02118","Roxbury"
"883",13077603,"42.31781669","-71.09135484",35,"02119","South End"
"884",8735827,"42.32945376","-71.09308986",90,"02119","Roxbury"
"885",13978700,"42.31076766","-71.08626931",450,"02119","South End"
"886",8703026,"42.32460041","-71.09799858",35,"02121","Roxbury"
"887",12504504,"42.32348049","-71.09492677",100,"02125","Roxbury"
"888",14855404,"42.33897284","-71.08033701",52,"02119","Roxbury"
"889",658029,"42.33923256","-71.08141307",163,"02119","South End"
"890",13918656,"42.3383682","-71.08181551",650,"02119","South End"
"891",6709682,"42.33720962","-71.08478305",65,"02119","Columbus"
"892",4615251,"42.34036913","-71.08227084",83,"02118","South End"
"893",3656168,"42.31793468","-71.07922631",40,"02119","South End"
"894",7784616,"42.33656432","-71.08414057",50,"02118","South End"
"895",7618925,"42.32964015","-71.09274149",625,"02119","South End"
"896",13549924,"42.33740473","-71.07842744",200,"02118","South End"
"897",8734707,"42.32974333","-71.09185431",90,"02119","Columbus"
"898",5146580,"42.32554505","-71.08577829",65,"02119","South End"
"899",8815738,"42.32757428","-71.09210878",300,"02119","South End"
"900",13735741,"42.3106574","-71.08493656",50,"02116","Columbus"
"901",8495348,"42.31680579","-71.07352707",100,"02118","South End"
"902",14418787,"42.32422718","-71.08004848",75,"02116","South End"
"903",7161203,"42.31710874","-71.08077882",35,"02118","South End"
"904",5146447,"42.32511846","-71.08323012",63,"02118","South End"
"905",5146451,"42.32630904","-71.0831874",63,"02118","South End"
"906",1197857,"42.33852368","-71.07984588",167,"02118","South End"
"907",13797162,"42.3223663","-71.07874135",150,"02118","South End"
"908",9961767,"42.33461965","-71.07637612",150,"02116","Columbus"
"909",163941,"42.32964654","-71.09502742",225,"02118","South End"
"910",11011124,"42.33929253","-71.08074915",50,"02116","South End"
"911",12796808,"42.32860575","-71.09175965",53,"02118","South End"
"912",4555637,"42.32960717","-71.09340591",81,"02118","South End"
"913",1638584,"42.32513754","-71.09264112",79,"02116","South End"
"914",9896359,"42.34458195","-71.07551296",195,"02118","South End"
"915",5885130,"42.33996517","-71.07514202",295,"02118","South End"
"916",6068207,"42.34541907","-71.07711093",120,"02118","South End"
"917",11213228,"42.33816149","-71.06815384",200,"02118","South End"
"918",2301709,"42.33726366","-71.07632732",250,"02118","South End"
"919",1077105,"42.34021512","-71.07499794",176,"02116","South End"
"920",1183032,"42.3412203","-71.07532969",150,"02118","Columbus"
"921",9765,"42.34259444","-71.0794207",229,"02118","South End"
"922",9870,"42.34422662","-71.07787818",279,"02118","South End"
"923",27141,"42.3425859","-71.07969076",279,"02118","South End"
"924",650956,"42.34518663","-71.07229518",290,"02118","South End"
"925",1044307,"42.34336279","-71.07803854",275,"02118","South End"
"926",11856912,"42.33833507","-71.07090524",185,"02118","South End"
"927",6992859,"42.34748545","-71.07312593",399,"02118","South End"
"928",3969526,"42.33762737","-71.07394703",255,"02116","South End"
"929",1166808,"42.34284812","-71.07212171",75,"02118","South End"
"930",8439661,"42.33596696","-71.07508978",250,"02118","South End"
"931",5433246,"42.33804084","-71.07574541",100,"02116","Columbus"
"932",6793945,"42.33632671","-71.07415655",215,"02118","South End"
"933",2846739,"42.34623304","-71.0736387",125,"02118","South End"
"934",6575654,"42.33716187","-71.07611332",110,"02118","Columbus"
"935",8193344,"42.33831709","-71.07658637",125,"02118","Columbus"
"936",6355733,"42.33628155","-71.06903946",80,"02118","South End"
"937",9862792,"42.34398116","-71.06485661",373,"02118","Columbus"
"938",13995573,"42.34503948","-71.06213505",525,"02118","South End"
"939",7954808,"42.34549103","-71.06242223",299,"02118","South End"
"940",11687031,"42.34479539","-71.06325926",269,"02118","South End"
"941",7649517,"42.34576674","-71.06318919",189,"02118","South End"
"942",8575476,"42.34387422","-71.07417158",215,"02116","South End"
"943",8902304,"42.34555988","-71.06337695",279,"02116","Columbus"
"944",7919500,"42.34633991","-71.06438062",289,"02116","South End"
"945",7456890,"42.34740738","-71.07267289",229,"02116","South End"
"946",8987722,"42.34425636","-71.06330675",154,"02116","South End"
"947",9208166,"42.34435009","-71.06362034",236,"02118","South End"
"948",7540480,"42.34370147","-71.06921833",175,"02116","South End"
"949",14918869,"42.33595845","-71.07507958",60,"02118","South End"
"950",7921131,"42.34487888","-71.06312885",229,"02116","South End"
"951",8988506,"42.34443022","-71.06251625",234,"02118","South End"
"952",7634365,"42.34485683","-71.0621073",329,"02118","South End"
"953",7358714,"42.34538511","-71.06362273",209,"02118","Columbus"
"954",2326445,"42.34169589","-71.06889225",195,"02116","South End"
"955",8518665,"42.34634242","-71.06385899",169,"02116","South End"
"956",13494185,"42.34445533","-71.07411174",145,"02118","South End"
"957",10427199,"42.34341556","-71.07951597",219,"02118","South End"
"958",851927,"42.34559448","-71.0748806",150,"02116","South End"
"959",12287958,"42.34382074","-71.07536875",215,"02118","South End"
"960",4461901,"42.3446768","-71.07762315",155,"02118","Columbus"
"961",5714786,"42.34222018","-71.08026313",138,"02118","Columbus"
"962",13713143,"42.34715258","-71.07190312",170,"02118","Columbus"
"963",1277618,"42.34111124","-71.07029311",170,"02118","South End"
"964",9731479,"42.34567869","-71.06943202",195,"02116","South End"
"965",1899770,"42.3402452","-71.07663628",125,"02116","South End"
"966",13707814,"42.33902208","-71.07704211",250,"02118","South End"
"967",2916208,"42.3409612","-71.06641321",100,"02118","South End"
"968",8082512,"42.34468465","-71.07663304",137,"02118","South End"
"969",8403945,"42.34561287","-71.07698748",137,"02118","South End"
"970",8686165,"42.34632376","-71.06301627",199,"02118","South End"
"971",4750791,"42.33766125","-71.07280868",239,"02118","South End"
"972",8846202,"42.346417","-71.07314861",185,"02116","South End"
"973",2292495,"42.34032333","-71.07571534",175,"02118","South End"
"974",13171246,"42.33918322","-71.0781845",200,"02116","South End"
"975",1489289,"42.33663178","-71.07488543",175,"02118","Columbus"
"976",14591627,"42.33811322","-71.0782187",125,"02116","South End"
"977",12384469,"42.33651866","-71.06969886",150,"02116","South End"
"978",8206536,"42.3449073","-71.07523415",150,"02118","South End"
"979",9933886,"42.34707029","-71.07089196",75,"02118","South End"
"980",7205210,"42.34053697","-71.07174927",200,"02118","South End"
"981",13318173,"42.34136957","-71.07886726",275,"02118","Columbus"
"982",8992733,"42.33828328","-71.07136231",120,"02118","South End"
"983",5783197,"42.34289559","-71.07423168",600,"02116","South End"
"984",7796658,"42.34436997","-71.06547544",125,"02116","South End"
"985",11588543,"42.33713722","-71.07672505",265,"02118","South End"
"986",1275498,"42.34419543","-71.07363011",160,"02118","South End"
"987",8025718,"42.34341272","-71.07604008",155,"02118","South End"
"988",7476340,"42.34323062","-71.07748715",137,"02116","South End"
"989",4879702,"42.34191419","-71.0808063",99,"02116","South End"
"990",225224,"42.34642847","-71.0750299",98,"02118","South End"
"991",7694559,"42.3451341","-71.07513462",150,"02118","South End"
"992",12253029,"42.34253285","-71.07051706",125,"02118","South End"
"993",7714627,"42.34384143","-71.07182664",235,"02118","South End"
"994",12890156,"42.33931504","-71.07788277",149,"02116","South End"
"995",5074924,"42.34237255","-71.07922266",100,"02116","South End"
"996",2372987,"42.3367125","-71.07545754",164,"02118","South End"
"997",7368611,"42.34551716","-71.06939493",185,"02118","South End"
"998",3601030,"42.343792","-71.07285899",250,"02118","Columbus"
"999",9841645,"42.33547304","-71.07502102",100,"02118","South End"
"1000",14414330,"42.34180498","-71.07982968",275,"02118","South End"
"1001",4860853,"42.3411334","-71.08001119",225,"02118","Columbus"
"1002",5532549,"42.34515972","-71.07167347",250,"02118","South End"
"1003",8631257,"42.34618796","-71.07314898",50,"02118","South End"
"1004",9663423,"42.34298635","-71.0703004",115,"02118","Columbus"
"1005",6763409,"42.34343807","-71.07688356",150,"02118","South End"
"1006",3289921,"42.33519277","-71.07495094",170,"02118","South End"
"1007",5976821,"42.34412498","-71.07048304",125,"02118","South End"
"1008",8680170,"42.3452162","-71.07185953",250,"02118","South End"
"1009",11841986,"42.34473148","-71.07090818",229,"02118","South End"
"1010",6287797,"42.33767013","-71.07640773",90,"02118","South End"
"1011",8827268,"42.34430214","-71.06899694",200,"02116","South End"
"1012",5075267,"42.34079542","-71.08070417",100,"02118","South End"
"1013",798957,"42.34121342","-71.07571054",306,"02118","South End"
"1014",11710680,"42.3438098","-71.06929087",229,"02118","South End"
"1015",11686744,"42.34562568","-71.06321265",199,"02118","South End"
"1016",8088370,"42.33954464","-71.07387036",67,"02116","South End"
"1017",4742275,"42.342582","-71.07650344",120,"02118","Columbus"
"1018",7645862,"42.34178016","-71.08004974",239,"02118","Columbus"
"1019",9821291,"42.33685272","-71.0730617",130,"02118","South End"
"1020",9611852,"42.34770356","-71.07152834",197,"02118","South End"
"1021",7294565,"42.33930896","-71.06495499",85,"02118","Columbus"
"1022",14821911,"42.34276161","-71.07469313",225,"02118","South End"
"1023",8303267,"42.34241483","-71.07451934",1300,"02118","South End"
"1024",9728602,"42.33635726","-71.07444244",266,"02118","South End"
"1025",5058148,"42.33569268","-71.07463211",160,"02118","South End"
"1026",6762011,"42.34407304","-71.07532811",150,"02118","South End"
"1027",11873789,"42.34245931","-71.07890448",280,"02118","South End"
"1028",12496332,"42.33909386","-71.07900524",60,"02116","South End"
"1029",585148,"42.33817959","-71.06462946",225,"02118","Columbus"
"1030",5582163,"42.34311951","-71.0758505",170,"02118","South End"
"1031",5352623,"42.34447432","-71.07698271",168,"02116","South End"
"1032",322593,"42.34348781","-71.07680165",183,"02116","South End"
"1033",6810723,"42.3436647","-71.07562188",137,"02116","South End"
"1034",11902134,"42.34389102","-71.06948267",300,"02116","South End"
"1035",14461998,"42.33500338","-71.07509361",166,"02116","South End"
"1036",10227043,"42.34343207","-71.07291213",350,"02118","South End"
"1037",14709217,"42.33905139","-71.07641049",149,"02116","South End"
"1038",2683284,"42.33807459","-71.07532867",190,"02116","South End"
"1039",11397511,"42.34266914","-71.0695767",180,"02118","South End"
"1040",1252289,"42.33533589","-71.07425652",99,"02118","South End"
"1041",4679319,"42.33981503","-71.07770093",110,"02118","Columbus"
"1042",8006992,"42.33807716","-71.07509285",210,"02118","South End"
"1043",7513605,"42.34504558","-71.07576544",155,"02116","Columbus"
"1044",8371115,"42.33617223","-71.07542724",178,"02116","South End"
"1045",13378987,"42.34230309","-71.08036334",600,"02116","South End"
"1046",13477286,"42.34565357","-71.07650503",550,"02118","South End"
"1047",13378936,"42.34451313","-71.07422169",170,"02118","South End"
"1048",11041684,"42.34385225","-71.07925308",129,"02116","South End"
"1049",13378923,"42.34386191","-71.07419704",160,"02118","South End"
"1050",11771810,"42.3452917","-71.07656328",250,"02118","South End"
"1051",6348631,"42.34453845","-71.06602188",149,"02118","South End"
"1052",9840919,"42.34342895","-71.07400281",175,"02118","South End"
"1053",5734770,"42.34707992","-71.07361071",150,"02118","Columbus"
"1054",8480507,"42.34126176","-71.07719172",250,"02118","South End"
"1055",9430774,"42.34346178","-71.06419539",100,"02116","Columbus"
"1056",4364925,"42.34094317","-71.07704195",200,"02118","South End"
"1057",12426977,"42.33634779","-71.07665638",120,"02118","South End"
"1058",7511737,"42.34422219","-71.07537506",150,"02118","Columbus"
"1059",7694365,"42.3440251","-71.07716516",152,"02118","South End"
"1060",12508801,"42.34433317","-71.07106172",200,"02118","South End"
"1061",10083878,"42.33832319","-71.07629653",170,"02118","South End"
"1062",990668,"42.34145742","-71.0764061",157,"02118","South End"
"1063",10427882,"42.34407347","-71.0778515",229,"02118","South End"
"1064",639111,"42.33618514","-71.07342146",299,"02118","South End"
"1065",14933461,"42.34334139","-71.07223142",165,"02118","South End"
"1066",6677700,"42.34317613","-71.07708427",210,"02118","South End"
"1067",8316068,"42.33679502","-71.07648754",110,"02116","South End"
"1068",8381472,"42.34309495","-71.07979757",400,"02118","South End"
"1069",6972426,"42.34141201","-71.08113734",575,"02118","South End"
"1070",6759439,"42.34556791","-71.07735542",147,"02116","South End"
"1071",6038520,"42.34195414","-71.0699487",200,"02118","South End"
"1072",3236496,"42.34269699","-71.07545736",115,"02116","South End"
"1073",8200839,"42.33605867","-71.07476968",110,"02118","South End"
"1074",1106555,"42.34116166","-71.07697593",500,"02118","South End"
"1075",6939126,"42.34272173","-71.07838891",250,"02118","South End"
"1076",14304682,"42.33699528","-71.07436551",149,"02118","South End"
"1077",8595650,"42.34364206","-71.07096862",200,"02118","South End"
"1078",2549840,"42.33711","-71.07713064",417,"02118","South End"
"1079",5088560,"42.34144499","-71.08051144",600,"02116","South End"
"1080",4364989,"42.34237399","-71.07560149",175,"02118","South End"
"1081",14091605,"42.34071458","-71.07406084",69,"02118","South End"
"1082",6758482,"42.34557312","-71.07761896",150,"02116","South End"
"1083",7856208,"42.34203471","-71.07256419",180,"02118","Columbus"
"1084",6758443,"42.34339171","-71.07517784",150,"02116","South End"
"1085",6758462,"42.34500298","-71.07747016",137,"02116","South End"
"1086",1810397,"42.34363868","-71.07023501",800,"02118","South End"
"1087",14819274,"42.34503081","-71.07340513",199,"02116","South End"
"1088",7377034,"42.34362362","-71.06646127",133,"02118","South End"
"1089",8201104,"42.33750208","-71.07653798",299,"02118","South End"
"1090",13460331,"42.33767183","-71.069889",135,"02118","South End"
"1091",14770892,"42.34337257","-71.06951368",275,"02118","South End"
"1092",453660,"42.34365919","-71.07210304",99,"02118","South End"
"1093",14589341,"42.33816881","-71.07495053",350,"02118","South End"
"1094",12049787,"42.34499777","-71.07253948",170,"02116","South End"
"1095",3808557,"42.33650485","-71.07569641",450,"02116","South End"
"1096",1119740,"42.3434536","-71.07966122",186,"02118","South End"
"1097",2513870,"42.34482586","-71.07687463",300,"02118","South End"
"1098",12034317,"42.34187598","-71.07814909",200,"02118","South End"
"1099",3842286,"42.34541183","-71.0756691",189,"02118","South End"
"1100",13377097,"42.34402061","-71.07429963",150,"02118","South End"
"1101",7920541,"42.34579045","-71.06343694",179,"02118","Columbus"
"1102",2694019,"42.34667379","-71.07549847",250,"02116","South End"
"1103",11590512,"42.34428882","-71.06304997",229,"02118","South End"
"1104",10656576,"42.34193791","-71.07873718",250,"02118","Columbus"
"1105",5593888,"42.33937306","-71.07480099",89,"02116","South End"
"1106",9706279,"42.34610947","-71.06348826",80,"02116","South End"
"1107",14817983,"42.33608007","-71.07425896",119,"02118","South End"
"1108",7592616,"42.34221761","-71.06976149",140,"02118","South End"
"1109",826555,"42.34714203","-71.07442765",84,"02118","South End"
"1110",7740592,"42.34403206","-71.07408005",700,"02118","Columbus"
"1111",13605430,"42.34338451","-71.06881168",250,"02118","South End"
"1112",10656206,"42.340754","-71.08183368",200,"02118","South End"
"1113",14486599,"42.33679018","-71.07545931",99,"02118","South End"
"1114",7095320,"42.33971998","-71.07510804",150,"02118","South End"
"1115",12308161,"42.33975454","-71.0790043",119,"02116","South End"
"1116",9508975,"42.33865083","-71.0705896",300,"02118","South End"
"1117",6248526,"42.3442062","-71.07222802",170,"02116","Columbus"
"1118",1071144,"42.34179689","-71.07819514",269,"02116","South End"
"1119",989163,"42.34285805","-71.07339305",170,"02118","South End"
"1120",9197535,"42.34560256","-71.0757107",100,"02118","South End"
"1121",22354,"42.34495654","-71.07485746",135,"02116","South End"
"1122",12916551,"42.34150455","-71.08087506",159,"02118","South End"
"1123",7214920,"42.33683259","-71.0694973",250,"02116","South End"
"1124",7755144,"42.33947729","-71.07938026",225,"02116","South End"
"1125",10391455,"42.34105938","-71.08073924",75,"02118","South End"
"1126",5639731,"42.3424239","-71.07909613",144,"02116","South End"
"1127",9574727,"42.34539308","-71.06303906",170,"02118","South End"
"1128",6134013,"42.34306172","-71.07275114",120,"02118","South End"
"1129",14522631,"42.33914266","-71.07978998",139,"02118","South End"
"1130",4461846,"42.34362446","-71.07729755",147,"02116","South End"
"1131",6444303,"42.34179502","-71.07566432",217,"02116","South End"
"1132",824244,"42.34675815","-71.07416682",95,"02118","South End"
"1133",22208,"42.34320988","-71.07776036",225,"02118","Columbus"
"1134",7575052,"42.34055092","-71.07510738",200,"02118","Columbus"
"1135",11060140,"42.34339888","-71.0788854",189,"02118","South End"
"1136",14125957,"42.34369552","-71.07810032",150,"02118","South End"
"1137",12587887,"42.3372339","-71.06977305",279,"02118","South End"
"1138",1038465,"42.34643651","-71.07480756",135,"02118","South End"
"1139",12653367,"42.34485438","-71.07276955",200,"02116","Columbus"
"1140",8753913,"42.33960911","-71.07998676",240,"02118","South End"
"1141",9949819,"42.34650892","-71.07337175",77,"02118","South End"
"1142",2495047,"42.3418898","-71.07254315",160,"02118","South End"
"1143",9853959,"42.34121174","-71.07955075",195,"02118","South End"
"1144",10671192,"42.33943485","-71.08005787",175,"02116","South End"
"1145",9446242,"42.34703198","-71.06957015",150,"02118","Columbus"
"1146",9474436,"42.34594658","-71.07724668",228,"02118","South End"
"1147",1200502,"42.33843449","-71.07684759",145,"02118","Columbus"
"1148",9757412,"42.33676046","-71.07576189",89,"02116","South End"
"1149",7508063,"42.34426013","-71.06652566",238,"02116","South End"
"1150",7901248,"42.33716831","-71.07499569",161,"02118","Columbus"
"1151",14094279,"42.34442715","-71.06408581",149,"02118","South End"
"1152",7114655,"42.34335555","-71.06571609",300,"02118","Columbus"
"1153",8815257,"42.34437308","-71.06457653",177,"02118","Columbus"
"1154",2215762,"42.34414714","-71.0727257",185,"02116","South End"
"1155",14372667,"42.34278202","-71.07685954",240,"02118","South End"
"1156",3903273,"42.3423346","-71.07311989",225,"02116","South End"
"1157",12979965,"42.3383166","-71.07690856",125,"02118","South End"
"1158",13078164,"42.33986229","-71.07766733",175,"02116","Columbus"
"1159",5067019,"42.34531492","-71.07496561",150,"02116","South End"
"1160",5640375,"42.34076182","-71.08022288",122,"02116","South End"
"1161",14405817,"42.34494302","-71.06745954",125,"02118","South End"
"1162",14589471,"42.33594762","-71.07516589",325,"02116","Columbus"
"1163",13713445,"42.34685534","-71.07214127",170,"02118","South End"
"1164",13078068,"42.34476412","-71.07276299",160,"02118","Columbus"
"1165",7095658,"42.34042312","-71.07512874",199,"02116","Columbus"
"1166",8096900,"42.33857763","-71.06929004",160,"02116","South End"
"1167",6426364,"42.34175232","-71.07533351",200,"02116","South End"
"1168",4787233,"42.34099239","-71.08019689",200,"02116","South End"
"1169",7916575,"42.34529648","-71.07748818",150,"02118","South End"
"1170",12094488,"42.34124312","-71.06691067",350,"02118","Columbus"
"1171",8211468,"42.34494493","-71.07599094",139,"02116","Columbus"
"1172",1428355,"42.33825951","-71.07091546",80,"02118","Columbus"
"1173",12290886,"42.34507883","-71.0774001",215,"02116","South End"
"1174",526970,"42.34522988","-71.07282284",130,"02116","South End"
"1175",2395326,"42.34643269","-71.07091582",183,"02118","South End"
"1176",10734159,"42.33936471","-71.07942867",188,"02118","South End"
"1177",8014383,"42.34344058","-71.07737512",215,"02116","South End"
"1178",4609785,"42.33538409","-71.07521684",75,"02116","South End"
"1179",5867761,"42.34310593","-71.06896985",45,"02116","South End"
"1180",5834930,"42.34606839","-71.07646139",125,"02116","South End"
"1181",8309604,"42.34663651","-71.07398975",290,"02116","South End"
"1182",7965521,"42.34450692","-71.07389619",215,"02118","South End"
"1183",1401625,"42.34403615","-71.07889173",255,"02116","South End"
"1184",11470818,"42.34197616","-71.08127587",300,"02118","South End"
"1185",13928400,"42.33477502","-71.07437567",169,"02116","South End"
"1186",11634638,"42.34535203","-71.07355082",140,"02116","South End"
"1187",8406972,"42.34045937","-71.08035799",250,"02116","South End"
"1188",5768819,"42.34418593","-71.07608517",155,"02118","Columbus"
"1189",5588537,"42.34414099","-71.07226297",200,"02118","South End"
"1190",10656899,"42.34036819","-71.08015136",119,"02118","Columbus"
"1191",6276572,"42.34098695","-71.07972835",189,"02118","South End"
"1192",625012,"42.34707085","-71.07246979",250,"02118","Columbus"
"1193",13912472,"42.34709173","-71.07430619",254,"02116","South End"
"1194",7342489,"42.34558426","-71.07668644",225,"02118","South End"
"1195",6850880,"42.34399514","-71.07656684",137,"02118","South End"
"1196",7325084,"42.34474483","-71.07705984",146,"02118","Columbus"
"1197",705919,"42.34312857","-71.08114079",199,"02118","South End"
"1198",5932402,"42.34474518","-71.07025686",190,"02118","Columbus"
"1199",901914,"42.34137191","-71.06949575",249,"02118","South End"
"1200",5718801,"42.34502803","-71.07666327",150,"02118","South End"
"1201",9487079,"42.34376717","-71.07493705",106,"02118","South End"
"1202",4410142,"42.34717118","-71.0712974",200,"02116","South End"
"1203",8301926,"42.34384167","-71.07007469",99,"02118","South End"
"1204",5153080,"42.34163006","-71.07388633",139,"02118","Columbus"
"1205",4278067,"42.34066934","-71.07689917",175,"02116","South End"
"1206",7620413,"42.34140859","-71.08173066",200,"02118","South End"
"1207",1214214,"42.34293633","-71.07345338",450,"02116","South End"
"1208",14489201,"42.34661694","-71.0738766",165,"02118","South End"
"1209",9094794,"42.33830139","-71.07794455",250,"02118","South End"
"1210",1425973,"42.33937086","-71.08025759",350,"02116","Prudential / St. Botolph"
"1211",986399,"42.34191276","-71.07153789",295,"02118","Back Bay"
"1212",4549374,"42.33627764","-71.07431077",199,"02118","Back Bay"
"1213",639101,"42.33838121","-71.07496369",299,"02116","Prudential / St. Botolph"
"1214",9207914,"42.34555475","-71.06157484",130,"02118","Back Bay East"
"1215",1365335,"42.33982701","-71.07419476",160,"02118","Back Bay"
"1216",11927580,"42.3403315","-71.0804136",250,"02118","Back Bay East"
"1217",11585459,"42.34592825","-71.07398023",220,"02118","Back Bay"
"1218",5769127,"42.34364179","-71.07572452",150,"02118","Back Bay East"
"1219",4294557,"42.33813926","-71.07562682",280,"02116","Back Bay"
"1220",6851459,"42.34367971","-71.07700349",150,"02116","Back Bay"
